i,real,imag
5,-0.3428,-0.2165
5,-0.3428,0.2165
5,-0.5000,0.0000
5,-0.6621,-0.1168
5,-0.6621,0.1168
5,-0.3379,-0.1168
5,-0.3379,0.1168
5,-0.5000,0.0000
5,-0.6791,-0.1309
5,-0.6791,0.1309
5,-0.3209,-0.1309
5,-0.3209,0.1309
5,-0.5000,0.0000
5,-0.6577,-0.1426
5,-0.6577,0.1426
5,-0.3423,-0.1426
5,-0.3423,0.1426
5,-0.5000,0.0000
5,-0.6888,-0.05040
5,-0.6888,0.05040
5,-0.3112,-0.05040
5,-0.3112,0.05040
5,-0.5000,0.0000
5,-0.5000,0.0000
5,-0.6772,-0.08177
5,-0.6772,0.08177
5,-0.3228,-0.08177
5,-0.3228,0.08177
5,-0.5000,0.0000
5,-0.6570,-0.1099
5,-0.6570,0.1099
5,-0.3430,-0.1099
5,-0.3430,0.1099
5,-0.7669,0.0000
5,-0.5000,0.0000
5,-0.2331,0.0000
5,-0.5000,-0.08402
5,-0.5000,0.08402
5,-0.5000,0.0000
5,-0.5788,-0.1446
5,-0.5788,0.1446
5,-0.4212,-0.1446
5,-0.4212,0.1446
5,-0.6667,0.0000
5,-0.5714,0.0000
5,-0.5000,0.0000
5,-0.4286,0.0000
5,-0.3333,0.0000
5,-0.5000,0.0000
5,-0.6647,-0.1157
5,-0.6647,0.1157
5,-0.3353,-0.1157
5,-0.3353,0.1157
5,-0.5000,0.0000
5,-0.6730,-0.1670
5,-0.6730,0.1670
5,-0.3270,-0.1670
5,-0.3270,0.1670
5,-0.5000,0.0000
5,-0.6763,-0.03990
5,-0.6763,0.03990
5,-0.3237,-0.03990
5,-0.3237,0.03990
5,-0.5000,0.0000
5,-0.6621,-0.1168
5,-0.6621,0.1168
5,-0.3379,-0.1168
5,-0.3379,0.1168
5,-0.5000,0.0000
5,-0.6493,-0.1537
5,-0.6493,0.1537
5,-0.3507,-0.1537
5,-0.3507,0.1537
5,-0.5000,0.0000
5,-0.6932,-0.07202
5,-0.6932,0.07202
5,-0.3068,-0.07202
5,-0.3068,0.07202
5,-0.5000,0.0000
5,-0.6923,-0.1149
5,-0.6923,0.1149
5,-0.3077,-0.1149
5,-0.3077,0.1149
5,-0.5000,0.0000
5,-0.6757,-0.05766
5,-0.6757,0.05766
5,-0.3243,-0.05766
5,-0.3243,0.05766
5,-0.5000,0.0000
5,-0.6730,-0.1670
5,-0.6730,0.1670
5,-0.3270,-0.1670
5,-0.3270,0.1670
5,-0.5000,0.0000
5,-0.6863,-0.2666
5,-0.6863,0.2666
5,-0.3137,-0.2666
5,-0.3137,0.2666
5,-0.5000,0.0000
5,-0.6788,-0.1965
5,-0.6788,0.1965
5,-0.3212,-0.1965
5,-0.3212,0.1965
5,-0.5000,0.0000
5,-0.7146,-0.07954
5,-0.7146,0.07954
5,-0.2854,-0.07954
5,-0.2854,0.07954
5,-0.5000,0.0000
5,-0.6440,-0.1322
5,-0.6440,0.1322
5,-0.3560,-0.1322
5,-0.3560,0.1322
5,-0.5000,0.0000
5,-0.6640,-0.2174
5,-0.6640,0.2174
5,-0.3360,-0.2174
5,-0.3360,0.2174
5,-0.5000,0.0000
5,-0.6827,-0.2962
5,-0.6827,0.2962
5,-0.3173,-0.2962
5,-0.3173,0.2962
5,-0.5000,0.0000
5,-0.6868,-0.2390
5,-0.6868,0.2390
5,-0.3132,-0.2390
5,-0.3132,0.2390
5,-0.5000,0.0000
5,-0.6739,-0.1112
5,-0.6739,0.1112
5,-0.3261,-0.1112
5,-0.3261,0.1112
5,-0.5000,0.0000
5,-0.6791,-0.1309
5,-0.6791,0.1309
5,-0.3209,-0.1309
5,-0.3209,0.1309
5,-0.5000,0.0000
5,-0.6834,-0.1477
5,-0.6834,0.1477
5,-0.3166,-0.1477
5,-0.3166,0.1477
5,-0.5000,0.0000
5,-0.6625,-0.09823
5,-0.6625,0.09823
5,-0.3375,-0.09823
5,-0.3375,0.09823
5,-0.5000,0.0000
5,-0.5836,-0.1641
5,-0.5836,0.1641
5,-0.4164,-0.1641
5,-0.4164,0.1641
5,-0.5000,0.0000
5,-0.6870,-0.1740
5,-0.6870,0.1740
5,-0.3130,-0.1740
5,-0.3130,0.1740
5,-0.5000,0.0000
5,-0.6849,-0.1587
5,-0.6849,0.1587
5,-0.3151,-0.1587
5,-0.3151,0.1587
5,-0.5000,0.0000
5,-0.6999,-0.06660
5,-0.6999,0.06660
5,-0.3001,-0.06660
5,-0.3001,0.06660
5,-0.5000,0.0000
5,-0.6465,-0.1396
5,-0.6465,0.1396
5,-0.3535,-0.1396
5,-0.3535,0.1396
5,-0.7862,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2138,0.0000
5,-0.8049,0.0000
5,-0.6448,0.0000
5,-0.5000,0.0000
5,-0.3552,0.0000
5,-0.1951,0.0000
5,-0.7076,0.0000
5,-0.5000,0.0000
5,-0.2924,0.0000
5,-0.5000,-0.000006379
5,-0.5000,0.000006379
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2402
5,-0.5000,0.2402
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.7716,0.0000
5,-0.6433,0.0000
5,-0.5000,0.0000
5,-0.3567,0.0000
5,-0.2284,0.0000
5,-0.7193,0.0000
5,-0.5000,0.0000
5,-0.2807,0.0000
5,-0.5000,-0.2107
5,-0.5000,0.2107
5,-0.5000,0.0000
5,-0.6397,-0.1043
5,-0.6397,0.1043
5,-0.3603,-0.1043
5,-0.3603,0.1043
5,-0.6987,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3013,0.0000
5,-0.6387,0.0000
5,-0.5000,0.0000
5,-0.3613,0.0000
5,-0.5000,-0.000008658
5,-0.5000,0.000008658
5,-0.7159,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2841,0.0000
5,-0.5000,0.0000
5,-0.6932,-0.07202
5,-0.6932,0.07202
5,-0.3068,-0.07202
5,-0.3068,0.07202
5,-0.5000,0.0000
5,-0.7119,-0.09767
5,-0.7119,0.09767
5,-0.2881,-0.09767
5,-0.2881,0.09767
5,-0.5000,0.0000
5,-0.7002,-0.09367
5,-0.7002,0.09367
5,-0.2998,-0.09367
5,-0.2998,0.09367
5,-0.5000,0.0000
5,-0.6496,-0.1741
5,-0.6496,0.1741
5,-0.3504,-0.1741
5,-0.3504,0.1741
5,-0.5000,0.0000
5,-0.7019,-0.1206
5,-0.7019,0.1206
5,-0.2981,-0.1206
5,-0.2981,0.1206
5,-0.5000,0.0000
5,-0.7009,-0.09307
5,-0.7009,0.09307
5,-0.2991,-0.09307
5,-0.2991,0.09307
5,-0.6667,0.0000
5,-0.5556,0.0000
5,-0.5000,0.0000
5,-0.4444,0.0000
5,-0.3333,0.0000
5,-0.7500,0.0000
5,-0.7143,0.0000
5,-0.5000,0.0000
5,-0.2857,0.0000
5,-0.2500,0.0000
5,-0.7953,0.0000
5,-0.5000,0.0000
5,-0.2047,0.0000
5,-0.5000,-0.08365
5,-0.5000,0.08365
5,-0.7421,0.0000
5,-0.5000,0.0000
5,-0.2579,0.0000
5,-0.5000,-0.3322
5,-0.5000,0.3322
5,-0.7511,0.0000
5,-0.5000,0.0000
5,-0.2489,0.0000
5,-0.5000,-0.1627
5,-0.5000,0.1627
5,-0.7702,0.0000
5,-0.6285,0.0000
5,-0.5000,0.0000
5,-0.3715,0.0000
5,-0.2298,0.0000
5,-0.7847,0.0000
5,-0.5943,0.0000
5,-0.5000,0.0000
5,-0.4057,0.0000
5,-0.2153,0.0000
5,-0.7244,0.0000
5,-0.5000,0.0000
5,-0.2756,0.0000
5,-0.5000,-0.2839
5,-0.5000,0.2839
5,-0.7618,0.0000
5,-0.5000,0.0000
5,-0.2382,0.0000
5,-0.5000,-0.1021
5,-0.5000,0.1021
5,-0.7090,0.0000
5,-0.5000,0.0000
5,-0.2910,0.0000
5,-0.5000,-0.3235
5,-0.5000,0.3235
5,-0.7401,0.0000
5,-0.5000,0.0000
5,-0.2599,0.0000
5,-0.5000,-0.1193
5,-0.5000,0.1193
5,-0.7618,0.0000
5,-0.5000,0.0000
5,-0.2382,0.0000
5,-0.5000,-0.1021
5,-0.5000,0.1021
5,-0.7090,0.0000
5,-0.5000,0.0000
5,-0.2910,0.0000
5,-0.5000,-0.3235
5,-0.5000,0.3235
5,-0.7204,0.0000
5,-0.5000,0.0000
5,-0.2796,0.0000
5,-0.5000,-0.1661
5,-0.5000,0.1661
5,-0.7033,0.0000
5,-0.5000,0.0000
5,-0.2967,0.0000
5,-0.5000,-0.2186
5,-0.5000,0.2186
5,-0.7466,0.0000
5,-0.6042,0.0000
5,-0.5000,0.0000
5,-0.3958,0.0000
5,-0.2534,0.0000
5,-0.7176,0.0000
5,-0.5000,0.0000
5,-0.2824,0.0000
5,-0.5000,-0.1339
5,-0.5000,0.1339
5,-0.6587,0.0000
5,-0.5000,0.0000
5,-0.3413,0.0000
5,-0.5000,-0.3109
5,-0.5000,0.3109
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5469,-0.2252
5,-0.5469,0.2252
5,-0.4531,-0.2252
5,-0.4531,0.2252
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1926
5,-0.5000,0.1926
5,-0.5000,0.0000
5,-0.6449,-0.1402
5,-0.6449,0.1402
5,-0.3551,-0.1402
5,-0.3551,0.1402
5,-0.6793,0.0000
5,-0.5000,0.0000
5,-0.3207,0.0000
5,-0.5000,-0.1721
5,-0.5000,0.1721
5,-0.5781,0.0000
5,-0.5714,0.0000
5,-0.5000,0.0000
5,-0.4286,0.0000
5,-0.4219,0.0000
5,-0.5000,0.0000
5,-0.5000,-0.2112
5,-0.5000,-0.04161
5,-0.5000,0.04161
5,-0.5000,0.2112
5,-0.7389,0.0000
5,-0.5900,0.0000
5,-0.5000,0.0000
5,-0.4100,0.0000
5,-0.2611,0.0000
5,-0.5000,0.0000
5,-0.6603,-0.06210
5,-0.6603,0.06210
5,-0.3397,-0.06210
5,-0.3397,0.06210
5,-0.5000,0.0000
5,-0.7024,-0.05241
5,-0.7024,0.05241
5,-0.2976,-0.05241
5,-0.2976,0.05241
5,-0.7236,0.0000
5,-0.5000,0.0000
5,-0.2764,0.0000
5,-0.6950,0.0000
5,-0.5000,0.0000
5,-0.3050,0.0000
5,-0.5000,-0.2204
5,-0.5000,0.2204
5,-0.7673,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2327,0.0000
5,-0.7605,0.0000
5,-0.5000,0.0000
5,-0.2395,0.0000
5,-0.5000,-0.1064
5,-0.5000,0.1064
5,-0.7200,0.0000
5,-0.5000,0.0000
5,-0.2800,0.0000
5,-0.5000,-0.3133
5,-0.5000,0.3133
5,-0.7294,0.0000
5,-0.5000,0.0000
5,-0.2706,0.0000
5,-0.5000,-0.1627
5,-0.5000,0.1627
5,-0.7500,0.0000
5,-0.6091,0.0000
5,-0.5000,0.0000
5,-0.3909,0.0000
5,-0.2500,0.0000
5,-0.6845,0.0000
5,-0.5000,0.0000
5,-0.3155,0.0000
5,-0.5000,-0.2461
5,-0.5000,0.2461
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,0.1890
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.1890
5,-0.5000,0.0000
5,-0.5846,-0.1729
5,-0.5846,0.1729
5,-0.4154,-0.1729
5,-0.4154,0.1729
5,-0.6387,0.0000
5,-0.5000,0.0000
5,-0.3613,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.6387,0.0000
5,-0.5000,0.0000
5,-0.3613,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.7055,0.0000
5,-0.5000,0.0000
5,-0.2945,0.0000
5,-0.5000,-0.2558
5,-0.5000,0.2558
5,-0.6966,0.0000
5,-0.5000,0.0000
5,-0.3034,0.0000
5,-0.5000,-0.2062
5,-0.5000,0.2062
5,-0.7516,0.0000
5,-0.5820,0.0000
5,-0.5000,0.0000
5,-0.4180,0.0000
5,-0.2484,0.0000
5,-0.7087,0.0000
5,-0.5000,0.0000
5,-0.2913,0.0000
5,-0.5000,-0.1227
5,-0.5000,0.1227
5,-0.6740,0.0000
5,-0.5000,0.0000
5,-0.3260,0.0000
5,-0.5000,-0.3146
5,-0.5000,0.3146
5,-0.7223,0.0000
5,-0.5000,0.0000
5,-0.2777,0.0000
5,-0.5000,-0.1104
5,-0.5000,0.1104
5,-0.7217,0.0000
5,-0.5000,0.0000
5,-0.2783,0.0000
5,-0.5000,-0.1134
5,-0.5000,0.1134
5,-0.6811,0.0000
5,-0.5000,0.0000
5,-0.3189,0.0000
5,-0.5000,-0.3087
5,-0.5000,0.3087
5,-0.6915,0.0000
5,-0.5000,0.0000
5,-0.3085,0.0000
5,-0.5000,-0.1638
5,-0.5000,0.1638
5,-0.6560,0.0000
5,-0.5000,0.0000
5,-0.3440,0.0000
5,-0.5000,-0.2332
5,-0.5000,0.2332
5,-0.7201,0.0000
5,-0.5915,0.0000
5,-0.5000,0.0000
5,-0.4085,0.0000
5,-0.2799,0.0000
5,-0.5000,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,-0.00001026
5,-0.5000,0.00001026
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.2794
5,-0.5000,-0.09211
5,-0.5000,0.09211
5,-0.5000,0.2794
5,-0.5000,0.0000
5,-0.5469,-0.2252
5,-0.5469,0.2252
5,-0.4531,-0.2252
5,-0.4531,0.2252
5,-0.5000,0.0000
5,-0.5676,-0.1562
5,-0.5676,0.1562
5,-0.4324,-0.1562
5,-0.4324,0.1562
5,-0.5000,0.0000
5,-0.6151,-0.1577
5,-0.6151,0.1577
5,-0.3849,-0.1577
5,-0.3849,0.1577
5,-0.5000,0.0000
5,-0.5000,-0.000008148
5,-0.5000,0.000008148
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.0000
5,-0.5899,-0.08992
5,-0.5899,0.08992
5,-0.4101,-0.08992
5,-0.4101,0.08992
5,-0.5000,0.0000
5,-0.5803,-0.1901
5,-0.5803,0.1901
5,-0.4197,-0.1901
5,-0.4197,0.1901
5,-0.5000,0.0000
5,-0.5852,-0.08894
5,-0.5852,0.08894
5,-0.4148,-0.08894
5,-0.4148,0.08894
5,-0.5000,0.0000
5,-0.6100,-0.1408
5,-0.6100,0.1408
5,-0.3900,-0.1408
5,-0.3900,0.1408
5,-0.6387,0.0000
5,-0.5000,0.0000
5,-0.3613,0.0000
5,-0.5000,-0.000008658
5,-0.5000,0.000008658
5,-0.5246,0.0000
5,-0.5000,0.0000
5,-0.4754,0.0000
5,-0.5000,-0.2616
5,-0.5000,0.2616
5,-0.6789,0.0000
5,-0.5000,0.0000
5,-0.3211,0.0000
5,-0.5000,-0.1789
5,-0.5000,0.1789
5,-0.5000,0.0000
5,-0.5932,-0.1532
5,-0.5932,0.1532
5,-0.4068,-0.1532
5,-0.4068,0.1532
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.05625
5,-0.5000,0.05625
5,-0.7508,0.0000
5,-0.5801,0.0000
5,-0.5000,0.0000
5,-0.4199,0.0000
5,-0.2492,0.0000
5,-0.6903,0.0000
5,-0.5000,0.0000
5,-0.3097,0.0000
5,-0.5000,-0.2714
5,-0.5000,0.2714
5,-0.5000,0.0000
5,-0.6739,-0.1112
5,-0.6739,0.1112
5,-0.3261,-0.1112
5,-0.3261,0.1112
5,-0.5000,0.0000
5,-0.6728,-0.1118
5,-0.6728,0.1118
5,-0.3272,-0.1118
5,-0.3272,0.1118
5,-0.5000,0.0000
5,-0.6732,-0.1414
5,-0.6732,0.1414
5,-0.3268,-0.1414
5,-0.3268,0.1414
5,-0.7231,0.0000
5,-0.5000,0.0000
5,-0.2769,0.0000
5,-0.5000,-0.1533
5,-0.5000,0.1533
5,-0.7076,0.0000
5,-0.5000,0.0000
5,-0.2924,0.0000
5,-0.5000,-0.000006379
5,-0.5000,0.000006379
5,-0.6339,0.0000
5,-0.5000,0.0000
5,-0.3661,0.0000
5,-0.5000,-0.2518
5,-0.5000,0.2518
5,-0.6414,0.0000
5,-0.5000,0.0000
5,-0.3586,0.0000
5,-0.5000,-0.05505
5,-0.5000,0.05505
5,-0.5000,0.0000
5,-0.5794,-0.1647
5,-0.5794,0.1647
5,-0.4206,-0.1647
5,-0.4206,0.1647
5,-0.5000,0.0000
5,-0.5933,-0.2019
5,-0.5933,0.2019
5,-0.4067,-0.2019
5,-0.4067,0.2019
5,-0.5000,0.0000
5,-0.6650,-0.1316
5,-0.6650,0.1316
5,-0.3350,-0.1316
5,-0.3350,0.1316
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.09869
5,-0.5000,0.09869
5,-0.5000,0.0000
5,-0.5914,-0.1324
5,-0.5914,0.1324
5,-0.4086,-0.1324
5,-0.4086,0.1324
5,-0.5000,0.0000
5,-0.6640,-0.2174
5,-0.6640,0.2174
5,-0.3360,-0.2174
5,-0.3360,0.2174
5,-0.7336,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2664,0.0000
5,-0.6997,0.0000
5,-0.5000,0.0000
5,-0.3003,0.0000
5,-0.5000,-0.09616
5,-0.5000,0.09616
5,-0.6176,0.0000
5,-0.5000,0.0000
5,-0.3824,0.0000
5,-0.5000,-0.3017
5,-0.5000,0.3017
5,-0.6366,0.0000
5,-0.5000,0.0000
5,-0.3634,0.0000
5,-0.5000,-0.1756
5,-0.5000,0.1756
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1291
5,-0.5000,0.1291
5,-0.6176,0.0000
5,-0.5000,0.0000
5,-0.3824,0.0000
5,-0.5000,-0.3017
5,-0.5000,0.3017
5,-0.5000,0.0000
5,-0.5469,-0.2252
5,-0.5469,0.2252
5,-0.4531,-0.2252
5,-0.4531,0.2252
5,-0.5000,0.0000
5,-0.6410,-0.1782
5,-0.6410,0.1782
5,-0.3590,-0.1782
5,-0.3590,0.1782
5,-0.5000,0.0000
5,-0.6372,-0.1587
5,-0.6372,0.1587
5,-0.3628,-0.1587
5,-0.3628,0.1587
5,-0.5000,0.0000
5,-0.5000,-0.1814
5,-0.5000,-0.03353
5,-0.5000,0.03353
5,-0.5000,0.1814
5,-0.5000,0.0000
5,-0.6637,-0.04332
5,-0.6637,0.04332
5,-0.3363,-0.04332
5,-0.3363,0.04332
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2169
5,-0.5000,0.2169
5,-0.7184,0.0000
5,-0.5866,0.0000
5,-0.5000,0.0000
5,-0.4134,0.0000
5,-0.2816,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1197
5,-0.5000,0.1197
5,-0.5937,0.0000
5,-0.5000,0.0000
5,-0.4063,0.0000
5,-0.5000,-0.3167
5,-0.5000,0.3167
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1291
5,-0.5000,0.1291
5,-0.6176,0.0000
5,-0.5000,0.0000
5,-0.3824,0.0000
5,-0.5000,-0.3017
5,-0.5000,0.3017
5,-0.5000,0.0000
5,-0.6092,-0.07555
5,-0.6092,0.07555
5,-0.3908,-0.07555
5,-0.3908,0.07555
5,-0.5946,0.0000
5,-0.5000,0.0000
5,-0.4054,0.0000
5,-0.5000,-0.1777
5,-0.5000,0.1777
5,-0.5000,0.0000
5,-0.6431,-0.2079
5,-0.6431,0.2079
5,-0.3569,-0.2079
5,-0.3569,0.2079
5,-0.6170,0.0000
5,-0.5000,0.0000
5,-0.3830,0.0000
5,-0.5000,-0.1739
5,-0.5000,0.1739
5,-0.6350,0.0000
5,-0.5000,0.0000
5,-0.3650,0.0000
5,-0.5000,-0.1661
5,-0.5000,0.1661
5,-0.5000,0.0000
5,-0.5000,-0.1667
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.1667
5,-0.6667,0.0000
5,-0.6286,0.0000
5,-0.5000,0.0000
5,-0.3714,0.0000
5,-0.3333,0.0000
5,-0.5000,0.0000
5,-0.6480,-0.09130
5,-0.6480,0.09130
5,-0.3520,-0.09130
5,-0.3520,0.09130
5,-0.6871,0.0000
5,-0.5000,0.0000
5,-0.3129,0.0000
5,-0.5000,-0.05693
5,-0.5000,0.05693
5,-0.6096,0.0000
5,-0.5000,0.0000
5,-0.3904,0.0000
5,-0.5000,-0.2139
5,-0.5000,0.2139
5,-0.5000,0.0000
5,-0.5278,-0.1882
5,-0.5278,0.1882
5,-0.4722,-0.1882
5,-0.4722,0.1882
5,-0.5000,0.0000
5,-0.6438,-0.04150
5,-0.6438,0.04150
5,-0.3562,-0.04150
5,-0.3562,0.04150
5,-0.6906,0.0000
5,-0.5477,0.0000
5,-0.5000,0.0000
5,-0.4523,0.0000
5,-0.3094,0.0000
5,-0.5000,0.0000
5,-0.6254,-0.1280
5,-0.6254,0.1280
5,-0.3746,-0.1280
5,-0.3746,0.1280
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.000006872
5,-0.5000,0.000006872
5,-0.6543,0.0000
5,-0.5000,0.0000
5,-0.3457,0.0000
5,-0.5000,-0.2005
5,-0.5000,0.2005
5,-0.7280,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2720,0.0000
5,-0.5000,0.0000
5,-0.5794,-0.1647
5,-0.5794,0.1647
5,-0.4206,-0.1647
5,-0.4206,0.1647
5,-0.5000,0.0000
5,-0.6443,-0.1558
5,-0.6443,0.1558
5,-0.3557,-0.1558
5,-0.3557,0.1558
5,-0.5000,0.0000
5,-0.6412,-0.2089
5,-0.6412,0.2089
5,-0.3588,-0.2089
5,-0.3588,0.2089
5,-0.5000,0.0000
5,-0.6412,-0.09236
5,-0.6412,0.09236
5,-0.3588,-0.09236
5,-0.3588,0.09236
5,-0.7892,0.0000
5,-0.5000,0.0000
5,-0.2108,0.0000
5,-0.5000,-0.1026
5,-0.5000,0.1026
5,-0.7484,0.0000
5,-0.5000,0.0000
5,-0.2516,0.0000
5,-0.5000,-0.3165
5,-0.5000,0.3165
5,-0.5000,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,-0.00001026
5,-0.5000,0.00001026
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.2663
5,-0.5000,-0.1379
5,-0.5000,0.1379
5,-0.5000,0.2663
5,-0.5000,0.0000
5,-0.5469,-0.2252
5,-0.5469,0.2252
5,-0.4531,-0.2252
5,-0.4531,0.2252
5,-0.5000,0.0000
5,-0.6425,-0.2195
5,-0.6425,0.2195
5,-0.3575,-0.2195
5,-0.3575,0.2195
5,-0.5000,0.0000
5,-0.5496,-0.1461
5,-0.5496,0.1461
5,-0.4504,-0.1461
5,-0.4504,0.1461
5,-0.5000,0.0000
5,-0.6274,-0.1769
5,-0.6274,0.1769
5,-0.3726,-0.1769
5,-0.3726,0.1769
5,-0.7254,0.0000
5,-0.5000,0.0000
5,-0.2746,0.0000
5,-0.5000,-0.3085
5,-0.5000,0.3085
5,-0.5000,0.0000
5,-0.5828,-0.2433
5,-0.5828,0.2433
5,-0.4172,-0.2433
5,-0.4172,0.2433
5,-0.7306,0.0000
5,-0.5000,0.0000
5,-0.2694,0.0000
5,-0.5000,-0.3041
5,-0.5000,0.3041
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.6484,0.0000
5,-0.5000,0.0000
5,-0.3516,0.0000
5,-0.5000,-0.2829
5,-0.5000,0.2829
5,-0.5000,0.0000
5,-0.5000,-0.000003511
5,-0.5000,0.000003511
5,-0.5000,-0.2565
5,-0.5000,0.2565
5,-0.7494,0.0000
5,-0.5000,0.0000
5,-0.2506,0.0000
5,-0.5000,-0.1170
5,-0.5000,0.1170
5,-0.5000,0.0000
5,-0.5699,-0.1998
5,-0.5699,0.1998
5,-0.4301,-0.1998
5,-0.4301,0.1998
5,-0.7187,0.0000
5,-0.5000,0.0000
5,-0.2813,0.0000
5,-0.5000,-0.1281
5,-0.5000,0.1281
5,-0.7592,0.0000
5,-0.5000,0.0000
5,-0.2408,0.0000
5,-0.5000,-0.1107
5,-0.5000,0.1107
5,-0.5000,0.0000
5,-0.6578,-0.2563
5,-0.6578,0.2563
5,-0.3422,-0.2563
5,-0.3422,0.2563
5,-0.7109,0.0000
5,-0.5000,0.0000
5,-0.2891,0.0000
5,-0.5000,-0.1094
5,-0.5000,0.1094
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,0.0000
5,-0.5932,-0.1066
5,-0.5932,0.1066
5,-0.4068,-0.1066
5,-0.4068,0.1066
5,-0.5000,0.0000
5,-0.6183,-0.1727
5,-0.6183,0.1727
5,-0.3817,-0.1727
5,-0.3817,0.1727
5,-0.7577,0.0000
5,-0.5000,0.0000
5,-0.2423,0.0000
5,-0.5000,-0.1620
5,-0.5000,0.1620
5,-0.5000,0.0000
5,-0.5000,-0.000008148
5,-0.5000,0.000008148
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.5000,0.0000
5,-0.5909,-0.1203
5,-0.5909,0.1203
5,-0.4091,-0.1203
5,-0.4091,0.1203
5,-0.5000,0.0000
5,-0.5607,-0.1764
5,-0.5607,0.1764
5,-0.4393,-0.1764
5,-0.4393,0.1764
5,-0.5000,0.0000
5,-0.6464,-0.09159
5,-0.6464,0.09159
5,-0.3536,-0.09159
5,-0.3536,0.09159
5,-0.5000,0.0000
5,-0.6235,-0.07821
5,-0.6235,0.07821
5,-0.3765,-0.07821
5,-0.3765,0.07821
5,-0.5000,0.0000
5,-0.6320,-0.1165
5,-0.6320,0.1165
5,-0.3680,-0.1165
5,-0.3680,0.1165
5,-0.7629,0.0000
5,-0.5000,0.0000
5,-0.2371,0.0000
5,-0.5000,-0.1232
5,-0.5000,0.1232
5,-0.7379,0.0000
5,-0.5000,0.0000
5,-0.2621,0.0000
5,-0.5000,-0.1597
5,-0.5000,0.1597
5,-0.7048,0.0000
5,-0.5000,0.0000
5,-0.2952,0.0000
5,-0.5000,-0.2078
5,-0.5000,0.2078
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.6840,0.0000
5,-0.5000,0.0000
5,-0.3160,0.0000
5,-0.5000,-0.1019
5,-0.5000,0.1019
5,-0.6253,0.0000
