i,real,imag
6,-0.5000,-0.1395
6,-0.5000,0.1395
6,-0.3089,-0.1374
6,-0.3089,0.1374
6,-0.6761,-0.1030
6,-0.6761,0.1030
6,-0.5000,-0.1586
6,-0.5000,0.1586
6,-0.3239,-0.1030
6,-0.3239,0.1030
6,-0.6857,-0.1739
6,-0.6857,0.1739
6,-0.5000,-0.2228
6,-0.5000,0.2228
6,-0.3143,-0.1739
6,-0.3143,0.1739
6,-0.7155,-0.1257
6,-0.7155,0.1257
6,-0.5000,-0.1447
6,-0.5000,0.1447
6,-0.2845,-0.1257
6,-0.2845,0.1257
6,-0.6341,-0.1449
6,-0.6341,0.1449
6,-0.5000,-0.1902
6,-0.5000,0.1902
6,-0.3659,-0.1449
6,-0.3659,0.1449
6,-0.8039,0.0000
6,-0.1961,0.0000
6,-0.5851,-0.08500
6,-0.5851,0.08500
6,-0.4149,-0.08500
6,-0.4149,0.08500
6,-0.6972,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3028,0.0000
6,-0.5000,-0.1158
6,-0.5000,0.1158
6,-0.7130,-0.01593
6,-0.7130,0.01593
6,-0.5000,-0.0000001111
6,-0.5000,0.0000001111
6,-0.2870,-0.01593
6,-0.2870,0.01593
6,-0.6235,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3765,0.0000
6,-0.5000,-0.1449
6,-0.5000,0.1449
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6683,-0.1141
6,-0.6683,0.1141
6,-0.3317,-0.1141
6,-0.3317,0.1141
6,-0.6933,-0.03978
6,-0.6933,0.03978
6,-0.5000,-0.1257
6,-0.5000,0.1257
6,-0.3067,-0.03978
6,-0.3067,0.03978
6,-0.6561,-0.2173
6,-0.6561,0.2173
6,-0.5000,-0.08812
6,-0.5000,0.08812
6,-0.3439,-0.2173
6,-0.3439,0.2173
6,-0.6491,-0.1813
6,-0.6491,0.1813
6,-0.5000,-0.1355
6,-0.5000,0.1355
6,-0.3509,-0.1813
6,-0.3509,0.1813
6,-0.6715,-0.1351
6,-0.6715,0.1351
6,-0.5000,-0.1158
6,-0.5000,0.1158
6,-0.3285,-0.1351
6,-0.3285,0.1351
6,-0.5000,-0.1682
6,-0.5000,-0.09645
6,-0.5000,-0.0000002308
6,-0.5000,0.0000002308
6,-0.5000,0.09645
6,-0.5000,0.1682
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6340,-0.1053
6,-0.6340,0.1053
6,-0.3660,-0.1053
6,-0.3660,0.1053
6,-0.7000,0.0000
6,-0.3000,0.0000
6,-0.6156,-0.1361
6,-0.6156,0.1361
6,-0.3844,-0.1361
6,-0.3844,0.1361
6,-0.6492,-0.07833
6,-0.6492,0.07833
6,-0.5000,-0.0000001511
6,-0.5000,0.0000001511
6,-0.3508,-0.07833
6,-0.3508,0.07833
6,-0.7911,0.0000
6,-0.7144,0.0000
6,-0.2856,0.0000
6,-0.2089,0.0000
6,-0.5000,-0.1050
6,-0.5000,0.1050
6,-0.7474,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.2526,0.0000
6,-0.5000,-0.2817
6,-0.5000,0.2817
6,-0.6151,-0.1577
6,-0.6151,0.1577
6,-0.5000,-0.2402
6,-0.5000,0.2402
6,-0.3849,-0.1577
6,-0.3849,0.1577
6,-0.6995,-0.06426
6,-0.6995,0.06426
6,-0.5000,-0.2030
6,-0.5000,0.2030
6,-0.3005,-0.06426
6,-0.3005,0.06426
6,-0.6847,-0.08678
6,-0.6847,0.08678
6,-0.5000,-0.2279
6,-0.5000,0.2279
6,-0.3153,-0.08678
6,-0.3153,0.08678
6,-0.6190,0.0000
6,-0.3810,0.0000
6,-0.6403,-0.1661
6,-0.6403,0.1661
6,-0.3597,-0.1661
6,-0.3597,0.1661
6,-0.6275,0.0000
6,-0.3725,0.0000
6,-0.6456,-0.1460
6,-0.6456,0.1460
6,-0.3544,-0.1460
6,-0.3544,0.1460
6,-0.6548,-0.1348
6,-0.6548,0.1348
6,-0.5000,-0.1976
6,-0.5000,0.1976
6,-0.3452,-0.1348
6,-0.3452,0.1348
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6697,-0.2335
6,-0.6697,0.2335
6,-0.3303,-0.2335
6,-0.3303,0.2335
6,-0.7379,-0.05860
6,-0.7379,0.05860
6,-0.5000,-0.09106
6,-0.5000,0.09106
6,-0.2621,-0.05860
6,-0.2621,0.05860
6,-0.6351,-0.08389
6,-0.6351,0.08389
6,-0.5000,-0.1551
6,-0.5000,0.1551
6,-0.3649,-0.08389
6,-0.3649,0.08389
6,-0.6728,-0.2185
6,-0.6728,0.2185
6,-0.5000,-0.08026
6,-0.5000,0.08026
6,-0.3272,-0.2185
6,-0.3272,0.2185
6,-0.7576,-0.02310
6,-0.7576,0.02310
6,-0.5000,-0.04329
6,-0.5000,0.04329
6,-0.2424,-0.02310
6,-0.2424,0.02310
6,-0.6607,-0.1262
6,-0.6607,0.1262
6,-0.5000,-0.1333
6,-0.5000,0.1333
6,-0.3393,-0.1262
6,-0.3393,0.1262
6,-0.6887,-0.1623
6,-0.6887,0.1623
6,-0.5000,-0.1895
6,-0.5000,0.1895
6,-0.3113,-0.1623
6,-0.3113,0.1623
6,-0.7080,-0.09021
6,-0.7080,0.09021
6,-0.5000,-0.1376
6,-0.5000,0.1376
6,-0.2920,-0.09021
6,-0.2920,0.09021
6,-0.7150,-0.08046
6,-0.7150,0.08046
6,-0.5000,-0.09085
6,-0.5000,0.09085
6,-0.2850,-0.08046
6,-0.2850,0.08046
6,-0.6954,-0.08120
6,-0.6954,0.08120
6,-0.5000,-0.1384
6,-0.5000,0.1384
6,-0.3046,-0.08120
6,-0.3046,0.08120
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7322,-0.03751
6,-0.7322,0.03751
6,-0.2678,-0.03751
6,-0.2678,0.03751
6,-0.6963,0.0000
6,-0.3037,0.0000
6,-0.5000,-0.1231
6,-0.5000,-0.0000002421
6,-0.5000,0.0000002421
6,-0.5000,0.1231
6,-0.7464,0.0000
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.2536,0.0000
6,-0.6674,-0.04271
6,-0.6674,0.04271
6,-0.5000,-0.00000007918
6,-0.5000,0.00000007918
6,-0.3326,-0.04271
6,-0.3326,0.04271
6,-0.8097,0.0000
6,-0.6694,0.0000
6,-0.3306,0.0000
6,-0.1903,0.0000
6,-0.5000,-0.1269
6,-0.5000,0.1269
6,-0.6316,0.0000
6,-0.3684,0.0000
6,-0.5000,-0.2095
6,-0.5000,-0.0000001936
6,-0.5000,0.0000001936
6,-0.5000,0.2095
6,-0.7329,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.2671,0.0000
6,-0.5000,-0.1222
6,-0.5000,0.1222
6,-0.7200,-0.05724
6,-0.7200,0.05724
6,-0.5000,-0.00000005155
6,-0.5000,0.00000005155
6,-0.2800,-0.05724
6,-0.2800,0.05724
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7070,-0.05567
6,-0.7070,0.05567
6,-0.2930,-0.05567
6,-0.2930,0.05567
6,-0.6802,-0.08368
6,-0.6802,0.08368
6,-0.5000,-0.0000001418
6,-0.5000,0.0000001418
6,-0.3198,-0.08368
6,-0.3198,0.08368
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6730,-0.1670
6,-0.6730,0.1670
6,-0.3270,-0.1670
6,-0.3270,0.1670
6,-0.6701,0.0000
6,-0.3299,0.0000
6,-0.6666,-0.1163
6,-0.6666,0.1163
6,-0.3334,-0.1163
6,-0.3334,0.1163
6,-0.5661,0.0000
6,-0.4339,0.0000
6,-0.6946,-0.1310
6,-0.6946,0.1310
6,-0.3054,-0.1310
6,-0.3054,0.1310
6,-0.7782,0.0000
6,-0.2218,0.0000
6,-0.6358,-0.01709
6,-0.6358,0.01709
6,-0.3642,-0.01709
6,-0.3642,0.01709
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6964,-0.07635
6,-0.6964,0.07635
6,-0.3036,-0.07635
6,-0.3036,0.07635
6,-0.7041,-0.1119
6,-0.7041,0.1119
6,-0.5000,-0.06557
6,-0.5000,0.06557
6,-0.2959,-0.1119
6,-0.2959,0.1119
6,-0.7090,-0.1422
6,-0.7090,0.1422
6,-0.5000,-0.1177
6,-0.5000,0.1177
6,-0.2910,-0.1422
6,-0.2910,0.1422
6,-0.6564,0.0000
6,-0.3436,0.0000
6,-0.6106,-0.1074
6,-0.6106,0.1074
6,-0.3894,-0.1074
6,-0.3894,0.1074
6,-0.7382,-0.05029
6,-0.7382,0.05029
6,-0.5000,-0.09161
6,-0.5000,0.09161
6,-0.2618,-0.05029
6,-0.2618,0.05029
6,-0.6341,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3659,0.0000
6,-0.5000,-0.1612
6,-0.5000,0.1612
6,-0.6143,0.0000
6,-0.3857,0.0000
6,-0.6470,-0.1655
6,-0.6470,0.1655
6,-0.3530,-0.1655
6,-0.3530,0.1655
6,-0.7044,0.0000
6,-0.2956,0.0000
6,-0.6621,-0.1229
6,-0.6621,0.1229
6,-0.3379,-0.1229
6,-0.3379,0.1229
6,-0.6129,0.0000
6,-0.3871,0.0000
6,-0.6430,-0.2129
6,-0.6430,0.2129
6,-0.3570,-0.2129
6,-0.3570,0.2129
6,-0.6100,0.0000
6,-0.3900,0.0000
6,-0.6570,-0.2365
6,-0.6570,0.2365
6,-0.3430,-0.2365
6,-0.3430,0.2365
6,-0.6136,0.0000
6,-0.3864,0.0000
6,-0.6687,-0.1789
6,-0.6687,0.1789
6,-0.3313,-0.1789
6,-0.3313,0.1789
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7161,-0.1914
6,-0.7161,0.1914
6,-0.2839,-0.1914
6,-0.2839,0.1914
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7152,-0.01964
6,-0.7152,0.01964
6,-0.2848,-0.01964
6,-0.2848,0.01964
6,-0.5846,-0.1059
6,-0.5846,0.1059
6,-0.5000,-0.0000002632
6,-0.5000,0.0000002632
6,-0.4154,-0.1059
6,-0.4154,0.1059
6,-0.5640,0.0000
6,-0.4360,0.0000
6,-0.5000,-0.1508
6,-0.5000,-0.0000005655
6,-0.5000,0.0000005655
6,-0.5000,0.1508
6,-0.7131,0.0000
6,-0.2869,0.0000
6,-0.6566,-0.04030
6,-0.6566,0.04030
6,-0.3434,-0.04030
6,-0.3434,0.04030
6,-0.8178,0.0000
6,-0.1822,0.0000
6,-0.6288,-0.05973
6,-0.6288,0.05973
6,-0.3712,-0.05973
6,-0.3712,0.05973
6,-0.7765,0.0000
6,-0.2235,0.0000
6,-0.5000,-0.2879
6,-0.5000,-0.00000005510
6,-0.5000,0.00000005510
6,-0.5000,0.2879
6,-0.6412,-0.09236
6,-0.6412,0.09236
6,-0.5000,-0.0000001777
6,-0.5000,0.0000001777
6,-0.3588,-0.09236
6,-0.3588,0.09236
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.5000,-0.2192
6,-0.5000,-0.1004
6,-0.5000,0.1004
6,-0.5000,0.2192
6,-0.6144,-0.1954
6,-0.6144,0.1954
6,-0.5000,-0.00000008099
6,-0.5000,0.00000008099
6,-0.3856,-0.1954
6,-0.3856,0.1954
6,-0.6030,-0.2125
6,-0.6030,0.2125
6,-0.5000,-0.00000003847
6,-0.5000,0.00000003847
6,-0.3970,-0.2125
6,-0.3970,0.2125
6,-0.5638,0.0000
6,-0.4362,0.0000
6,-0.6628,-0.1978
6,-0.6628,0.1978
6,-0.3372,-0.1978
6,-0.3372,0.1978
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6622,-0.1475
6,-0.6622,0.1475
6,-0.3378,-0.1475
6,-0.3378,0.1475
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6184,-0.1293
6,-0.6184,0.1293
6,-0.3816,-0.1293
6,-0.3816,0.1293
6,-0.6731,-0.1824
6,-0.6731,0.1824
6,-0.5000,-0.00000003767
6,-0.5000,0.00000003767
6,-0.3269,-0.1824
6,-0.3269,0.1824
6,-0.6344,-0.2063
6,-0.6344,0.2063
6,-0.5000,-0.1291
6,-0.5000,0.1291
6,-0.3656,-0.2063
6,-0.3656,0.2063
6,-0.6241,-0.1888
6,-0.6241,0.1888
6,-0.5000,-0.1782
6,-0.5000,0.1782
6,-0.3759,-0.1888
6,-0.3759,0.1888
6,-0.6767,-0.1586
6,-0.6767,0.1586
6,-0.5000,-0.1001
6,-0.5000,0.1001
6,-0.3233,-0.1586
6,-0.3233,0.1586
6,-0.6589,-0.1356
6,-0.6589,0.1356
6,-0.5000,-0.1610
6,-0.5000,0.1610
6,-0.3411,-0.1356
6,-0.3411,0.1356
6,-0.6827,-0.1607
6,-0.6827,0.1607
6,-0.5000,-0.1171
6,-0.5000,0.1171
6,-0.3173,-0.1607
6,-0.3173,0.1607
6,-0.6791,-0.2352
6,-0.6791,0.2352
6,-0.5000,-0.07304
6,-0.5000,0.07304
6,-0.3209,-0.2352
6,-0.3209,0.2352
6,-0.7569,0.0000
6,-0.2431,0.0000
6,-0.5000,-0.2631
6,-0.5000,-0.00000002672
6,-0.5000,0.00000002672
6,-0.5000,0.2631
6,-0.6935,0.0000
6,-0.5000,0.0000
6,-0.3065,0.0000
6,-0.5000,-0.2075
6,-0.5000,0.2075
6,-0.6070,-0.2147
6,-0.6070,0.2147
6,-0.5000,-0.07929
6,-0.5000,0.07929
6,-0.3930,-0.2147
6,-0.3930,0.2147
6,-0.5739,0.0000
6,-0.4261,0.0000
6,-0.6473,-0.2632
6,-0.6473,0.2632
6,-0.3527,-0.2632
6,-0.3527,0.2632
6,-0.6844,-0.07848
6,-0.6844,0.07848
6,-0.5000,-0.1859
6,-0.5000,0.1859
6,-0.3156,-0.07848
6,-0.3156,0.07848
6,-0.6381,0.0000
6,-0.3619,0.0000
6,-0.5000,-0.2197
6,-0.5000,-0.0000001367
6,-0.5000,0.0000001367
6,-0.5000,0.2197
6,-0.6632,-0.1383
6,-0.6632,0.1383
6,-0.5000,-0.1789
6,-0.5000,0.1789
6,-0.3368,-0.1383
6,-0.3368,0.1383
6,-0.6488,-0.1390
6,-0.6488,0.1390
6,-0.5000,-0.2041
6,-0.5000,0.2041
6,-0.3512,-0.1390
6,-0.3512,0.1390
6,-0.7877,0.0000
6,-0.2123,0.0000
6,-0.6229,-0.05688
6,-0.6229,0.05688
6,-0.3771,-0.05688
6,-0.3771,0.05688
6,-0.6714,-0.1563
6,-0.6714,0.1563
6,-0.5000,-0.1522
6,-0.5000,0.1522
6,-0.3286,-0.1563
6,-0.3286,0.1563
6,-0.6822,-0.2375
6,-0.6822,0.2375
6,-0.5000,-0.08790
6,-0.5000,0.08790
6,-0.3178,-0.2375
6,-0.3178,0.2375
6,-0.6835,-0.1609
6,-0.6835,0.1609
6,-0.5000,-0.1692
6,-0.5000,0.1692
6,-0.3165,-0.1609
6,-0.3165,0.1609
6,-0.6752,-0.1510
6,-0.6752,0.1510
6,-0.5000,-0.1295
6,-0.5000,0.1295
6,-0.3248,-0.1510
6,-0.3248,0.1510
6,-0.7251,0.0000
6,-0.6795,0.0000
6,-0.6111,0.0000
6,-0.3889,0.0000
6,-0.3205,0.0000
6,-0.2749,0.0000
6,-0.6746,-0.1401
6,-0.6746,0.1401
6,-0.5000,-0.1366
6,-0.5000,0.1366
6,-0.3254,-0.1401
6,-0.3254,0.1401
6,-0.5943,-0.1327
6,-0.5943,0.1327
6,-0.5000,-0.1610
6,-0.5000,0.1610
6,-0.4057,-0.1327
6,-0.4057,0.1327
6,-0.6039,0.0000
6,-0.3961,0.0000
6,-0.6350,-0.1981
6,-0.6350,0.1981
6,-0.3650,-0.1981
6,-0.3650,0.1981
6,-0.6462,-0.1675
6,-0.6462,0.1675
6,-0.5000,-0.1201
6,-0.5000,0.1201
6,-0.3538,-0.1675
6,-0.3538,0.1675
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7127,-0.07006
6,-0.7127,0.07006
6,-0.2873,-0.07006
6,-0.2873,0.07006
6,-0.7270,-0.08449
6,-0.7270,0.08449
6,-0.5000,-0.05606
6,-0.5000,0.05606
6,-0.2730,-0.08449
6,-0.2730,0.08449
6,-0.6615,-0.2098
6,-0.6615,0.2098
6,-0.5000,-0.1092
6,-0.5000,0.1092
6,-0.3385,-0.2098
6,-0.3385,0.2098
6,-0.6717,-0.2046
6,-0.6717,0.2046
6,-0.5000,-0.1658
6,-0.5000,0.1658
6,-0.3283,-0.2046
6,-0.3283,0.2046
6,-0.6038,0.0000
6,-0.3962,0.0000
6,-0.6649,-0.08287
6,-0.6649,0.08287
6,-0.3351,-0.08287
6,-0.3351,0.08287
6,-0.6927,-0.1321
6,-0.6927,0.1321
6,-0.5000,-0.09725
6,-0.5000,0.09725
6,-0.3073,-0.1321
6,-0.3073,0.1321
6,-0.6778,-0.1627
6,-0.6778,0.1627
6,-0.5000,-0.1206
6,-0.5000,0.1206
6,-0.3222,-0.1627
6,-0.3222,0.1627
6,-0.6841,-0.1481
6,-0.6841,0.1481
6,-0.5000,-0.1421
6,-0.5000,0.1421
6,-0.3159,-0.1481
6,-0.3159,0.1481
6,-0.7932,0.0000
6,-0.6699,0.0000
6,-0.3301,0.0000
6,-0.2068,0.0000
6,-0.5000,-0.1386
6,-0.5000,0.1386
6,-0.6667,0.0000
6,-0.5000,0.0000
6,-0.3333,0.0000
6,-0.5000,-0.1291
6,-0.5000,0.1291
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.5601,-0.1194
6,-0.5601,0.1194
6,-0.4399,-0.1194
6,-0.4399,0.1194
6,-0.6942,-0.1011
6,-0.6942,0.1011
6,-0.5000,-0.00000003514
6,-0.5000,0.00000003514
6,-0.3058,-0.1011
6,-0.3058,0.1011
6,-0.6181,-0.1236
6,-0.6181,0.1236
6,-0.5000,-0.2071
6,-0.5000,0.2071
6,-0.3819,-0.1236
6,-0.3819,0.1236
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6443,-0.1558
6,-0.6443,0.1558
6,-0.3557,-0.1558
6,-0.3557,0.1558
6,-0.6431,-0.2079
6,-0.6431,0.2079
6,-0.5000,-0.00000007656
6,-0.5000,0.00000007656
6,-0.3569,-0.2079
6,-0.3569,0.2079
6,-0.6675,-0.1303
6,-0.6675,0.1303
6,-0.5000,-0.00000006960
6,-0.5000,0.00000006960
6,-0.3325,-0.1303
6,-0.3325,0.1303
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7239,-0.05469
6,-0.7239,0.05469
6,-0.2761,-0.05469
6,-0.2761,0.05469
6,-0.6507,-0.07812
6,-0.6507,0.07812
6,-0.5000,-0.0000001356
6,-0.5000,0.0000001356
6,-0.3493,-0.07812
6,-0.3493,0.07812
6,-0.5538,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.4462,0.0000
6,-0.5000,-0.1416
6,-0.5000,0.1416
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.5336,-0.1060
6,-0.5336,0.1060
6,-0.4664,-0.1060
6,-0.4664,0.1060
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.7125,-0.06038
6,-0.7125,0.06038
6,-0.2875,-0.06038
6,-0.2875,0.06038
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6821,-0.1066
6,-0.6821,0.1066
6,-0.3179,-0.1066
6,-0.3179,0.1066
6,-0.6864,-0.1537
6,-0.6864,0.1537
6,-0.5000,-0.00000006273
6,-0.5000,0.00000006273
6,-0.3136,-0.1537
6,-0.3136,0.1537
6,-0.7888,0.0000
6,-0.6487,0.0000
6,-0.3513,0.0000
6,-0.2112,0.0000
6,-0.5000,-0.1267
6,-0.5000,0.1267
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6654,-0.1592
6,-0.6654,0.1592
6,-0.3346,-0.1592
6,-0.3346,0.1592
6,-0.6749,0.0000
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.3251,0.0000
6,-0.5000,-0.1218
6,-0.5000,0.1218
6,-0.7066,0.0000
6,-0.6468,0.0000
6,-0.3532,0.0000
6,-0.2934,0.0000
6,-0.5000,-0.1150
6,-0.5000,0.1150
6,-0.6522,-0.08618
6,-0.6522,0.08618
6,-0.5000,-0.1240
6,-0.5000,0.1240
6,-0.3478,-0.08618
6,-0.3478,0.08618
6,-0.6358,0.0000
6,-0.3642,0.0000
6,-0.6800,-0.1765
6,-0.6800,0.1765
6,-0.3200,-0.1765
6,-0.3200,0.1765
6,-0.6288,0.0000
6,-0.3712,0.0000
6,-0.6595,-0.1633
6,-0.6595,0.1633
6,-0.3405,-0.1633
6,-0.3405,0.1633
6,-0.6417,0.0000
6,-0.3583,0.0000
6,-0.6665,-0.1296
6,-0.6665,0.1296
6,-0.3335,-0.1296
6,-0.3335,0.1296
6,-0.7006,-0.1102
6,-0.7006,0.1102
6,-0.5000,-0.1202
6,-0.5000,0.1202
6,-0.2994,-0.1102
6,-0.2994,0.1102
6,-0.7623,0.0000
6,-0.2377,0.0000
6,-0.6024,-0.08516
6,-0.6024,0.08516
6,-0.3976,-0.08516
6,-0.3976,0.08516
6,-0.6557,-0.09699
6,-0.6557,0.09699
6,-0.5000,-0.00000009094
6,-0.5000,0.00000009094
6,-0.3443,-0.09699
6,-0.3443,0.09699
6,-0.6508,-0.2342
6,-0.6508,0.2342
6,-0.5000,-0.05899
6,-0.5000,0.05899
6,-0.3492,-0.2342
6,-0.3492,0.2342
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6849,-0.09651
6,-0.6849,0.09651
6,-0.3151,-0.09651
6,-0.3151,0.09651
6,-0.6880,-0.1292
6,-0.6880,0.1292
6,-0.5000,-0.07170
6,-0.5000,0.07170
6,-0.3120,-0.1292
6,-0.3120,0.1292
6,-0.7016,-0.1507
6,-0.7016,0.1507
6,-0.5000,-0.1776
6,-0.5000,0.1776
6,-0.2984,-0.1507
6,-0.2984,0.1507
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6919,-0.1701
6,-0.6919,0.1701
6,-0.3081,-0.1701
6,-0.3081,0.1701
6,-0.6508,-0.2342
6,-0.6508,0.2342
6,-0.5000,-0.05899
6,-0.5000,0.05899
6,-0.3492,-0.2342
6,-0.3492,0.2342
6,-0.7120,-0.1506
6,-0.7120,0.1506
6,-0.5000,-0.1120
6,-0.5000,0.1120
6,-0.2880,-0.1506
6,-0.2880,0.1506
6,-0.5690,0.0000
6,-0.4310,0.0000
6,-0.6828,-0.1459
6,-0.6828,0.1459
6,-0.3172,-0.1459
6,-0.3172,0.1459
6,-0.5666,0.0000
6,-0.4334,0.0000
6,-0.6595,-0.1926
6,-0.6595,0.1926
6,-0.3405,-0.1926
6,-0.3405,0.1926
6,-0.6519,-0.1390
6,-0.6519,0.1390
6,-0.5000,-0.1682
6,-0.5000,0.1682
6,-0.3481,-0.1390
6,-0.3481,0.1390
6,-0.7119,-0.09676
6,-0.7119,0.09676
6,-0.5000,-0.06338
6,-0.5000,0.06338
6,-0.2881,-0.09676
6,-0.2881,0.09676
6,-0.6056,0.0000
6,-0.3944,0.0000
6,-0.6941,-0.08897
6,-0.6941,0.08897
6,-0.3059,-0.08897
6,-0.3059,0.08897
6,-0.6174,0.0000
6,-0.3826,0.0000
6,-0.6897,-0.06481
6,-0.6897,0.06481
6,-0.3103,-0.06481
6,-0.3103,0.06481
6,-0.6366,0.0000
6,-0.3634,0.0000
6,-0.6159,-0.1679
6,-0.6159,0.1679
6,-0.3841,-0.1679
6,-0.3841,0.1679
6,-0.6587,-0.1710
6,-0.6587,0.1710
6,-0.5000,-0.1079
6,-0.5000,0.1079
6,-0.3413,-0.1710
6,-0.3413,0.1710
6,-0.5616,0.0000
6,-0.4384,0.0000
6,-0.7095,-0.1113
6,-0.7095,0.1113
6,-0.2905,-0.1113
6,-0.2905,0.1113
6,-0.7433,0.0000
6,-0.6550,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.3450,0.0000
6,-0.2567,0.0000
6,-0.6720,0.0000
6,-0.3280,0.0000
6,-0.6393,-0.09884
6,-0.6393,0.09884
6,-0.3607,-0.09884
6,-0.3607,0.09884
6,-0.6061,0.0000
6,-0.3939,0.0000
6,-0.6840,-0.2731
6,-0.6840,0.2731
6,-0.3160,-0.2731
6,-0.3160,0.2731
6,-0.5921,0.0000
6,-0.4079,0.0000
6,-0.6658,-0.1869
6,-0.6658,0.1869
6,-0.3342,-0.1869
6,-0.3342,0.1869
6,-0.7019,0.0000
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.2981,0.0000
6,-0.5000,-0.1880
6,-0.5000,0.1880
6,-0.6805,0.0000
6,-0.3195,0.0000
6,-0.5000,-0.2134
6,-0.5000,-0.00000007753
6,-0.5000,0.00000007753
6,-0.5000,0.2134
6,-0.6573,0.0000
6,-0.3427,0.0000
6,-0.6303,-0.1609
6,-0.6303,0.1609
6,-0.3697,-0.1609
6,-0.3697,0.1609
6,-0.6201,0.0000
6,-0.3799,0.0000
6,-0.6725,-0.1936
6,-0.6725,0.1936
6,-0.3275,-0.1936
6,-0.3275,0.1936
6,-0.7397,0.0000
6,-0.6399,0.0000
6,-0.3601,0.0000
6,-0.2603,0.0000
6,-0.5000,-0.00000008106
6,-0.5000,0.00000008106
6,-0.6667,0.0000
6,-0.3333,0.0000
6,-0.6704,-0.07687
6,-0.6704,0.07687
6,-0.3296,-0.07687
6,-0.3296,0.07687
6,-0.7404,0.0000
6,-0.2596,0.0000
6,-0.6075,-0.1159
6,-0.6075,0.1159
6,-0.3925,-0.1159
6,-0.3925,0.1159
6,-0.6287,0.0000
6,-0.3713,0.0000
6,-0.6351,-0.1579
6,-0.6351,0.1579
6,-0.3649,-0.1579
6,-0.3649,0.1579
6,-0.5821,0.0000
6,-0.4179,0.0000
6,-0.7259,-0.05475
6,-0.7259,0.05475
6,-0.2741,-0.05475
6,-0.2741,0.05475
6,-0.6294,0.0000
6,-0.3706,0.0000
6,-0.6037,-0.1401
6,-0.6037,0.1401
6,-0.3963,-0.1401
6,-0.3963,0.1401
6,-0.7504,0.0000
6,-0.2496,0.0000
6,-0.6382,-0.08163
6,-0.6382,0.08163
6,-0.3618,-0.08163
6,-0.3618,0.08163
6,-0.6816,-0.1806
6,-0.6816,0.1806
6,-0.5000,-0.06196
6,-0.5000,0.06196
6,-0.3184,-0.1806
6,-0.3184,0.1806
6,-0.7020,-0.2056
6,-0.7020,0.2056
6,-0.5000,-0.1258
6,-0.5000,0.1258
6,-0.2980,-0.2056
6,-0.2980,0.2056
6,-0.6600,-0.1955
6,-0.6600,0.1955
6,-0.5000,-0.09512
6,-0.5000,0.09512
6,-0.3400,-0.1955
6,-0.3400,0.1955
6,-0.7342,-0.08532
6,-0.7342,0.08532
6,-0.5000,-0.05216
6,-0.5000,0.05216
6,-0.2658,-0.08532
6,-0.2658,0.08532
6,-0.7052,-0.1069
6,-0.7052,0.1069
6,-0.5000,-0.06586
6,-0.5000,0.06586
6,-0.2948,-0.1069
6,-0.2948,0.1069
6,-0.7062,-0.1390
6,-0.7062,0.1390
6,-0.5000,-0.05950
6,-0.5000,0.05950
6,-0.2938,-0.1390
6,-0.2938,0.1390
6,-0.7048,-0.04581
6,-0.7048,0.04581
6,-0.5000,-0.1569
6,-0.5000,0.1569
6,-0.2952,-0.04581
6,-0.2952,0.04581
6,-0.5000,0.0000
6,-0.5000,0.0000
6,-0.6984,-0.06047
6,-0.6984,0.06047
6,-0.3016,-0.06047
6,-0.3016,0.06047
6,-0.6590,-0.07008
6,-0.6590,0.07008
6,-0.5000,-0.1230
